,Symbol,Company,Owner,Relationship,Date,Cost,# Shares,Value($),Total Shares,Filing,Type,currentprice,movingaverage
63,VEEV,VEEVA SYSTEMS INC,Cabral Timothy S,Director,"Jun 23, 2022",$200.03,5000,1000151,113114,"Jun 27, 2022, 06:18 PM",sell,199.74000549316406,229.3281106736925
64,ENPH,"Enphase Energy, Inc.",Kothandaraman Badrinarayanan,President & CEO,"Jun 23, 2022",$200.00,38650,7730000,1059051,"Jun 27, 2022, 06:09 PM",sell,184.63999938964844,183.5168888515896
65,DG,DOLLAR GENERAL CORP,ELLIOTT ANITA C,SVP & Chief Accounting Officer,"Jun 24, 2022",$247.11,5000,1235562,16279,"Jun 27, 2022, 05:57 PM",sell,247.0500030517578,222.63161137898763
66,PRT,PermRock Royalty Trust,"Boaz Energy II, LLC",10% Owner,"Jun 27, 2022",$8.25,5000,41272,5756675,"Jun 27, 2022, 05:43 PM",sell,8.140000343322754,8.27015553050571
67,MATX,"Matson, Inc.",Kinney Richard S,Senior Vice President,"Jun 24, 2022",$72.51,470,34080,9310,"Jun 27, 2022, 05:27 PM",sell,73.62999725341797,91.03661104838054
68,TYME,"TYME TECHNOLOGIES, INC.",Demurjian Michael,10% Owner,"Jun 27, 2022",$0.26,60000,15732,23108846,"Jun 27, 2022, 05:23 PM",sell,0.2750000059604645,0.5023499990502993
69,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,Chairman,"Jun 24, 2022",$57.66,20000,1153200,2067511,"Jun 27, 2022, 05:23 PM",sell,57.0099983215332,67.67305552164713
70,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,Chairman,"Jun 23, 2022",$56.80,20000,1135928,2094711,"Jun 27, 2022, 05:23 PM",sell,57.0099983215332,67.67305552164713
71,FLYW,Flywire Corp,Riese Phillip John,Director,"Jun 23, 2022",$18.78,5000,93911,19137,"Jun 27, 2022, 05:12 PM",sell,17.90999984741211,31.10533332824707
72,MRNA,"Moderna, Inc.",Hoge Stephen,President,"Jun 24, 2022",$143.98,5000,719900,1624231,"Jun 27, 2022, 05:11 PM",sell,142.80999755859375,198.04988911946614
73,MRNA,"Moderna, Inc.",Hoge Stephen,President,"Jun 23, 2022",$135.96,5000,679800,1624231,"Jun 27, 2022, 05:11 PM",sell,142.80999755859375,198.04988911946614
74,GMGI,"Golden Matrix Group, Inc.",MCCHESNEY THOMAS,Director,"Jun 23, 2022",$4.80,3870,18576,166397,"Jun 27, 2022, 05:08 PM",sell,4.550000190734863,6.192905551857418
75,Z AND ZG,"ZILLOW GROUP, INC.",Wacksman Jeremy,Chief Operating Officer,"Jun 24, 2022",$35.00,4785,167475,43132,"Jun 27, 2022, 05:07 PM",sell,na,na
76,MASS,908 Devices Inc.,Griffith Joseph H. IV,Chief Financial Officer,"Jun 27, 2022",$19.08,5059,96526,91580,"Jun 27, 2022, 05:00 PM",sell,20.3799991607666,20.765111123190987
77,MASS,908 Devices Inc.,Griffith Joseph H. IV,Chief Financial Officer,"Jun 24, 2022",$19.13,13129,251158,91580,"Jun 27, 2022, 05:00 PM",sell,20.3799991607666,20.765111123190987
78,MASS,908 Devices Inc.,Turner Michael S.,"VP, General Counsel","Jun 23, 2022",$17.90,10000,179000,5000,"Jun 27, 2022, 05:00 PM",sell,20.3799991607666,20.765111123190987
79,CXM,"Sprinklr, Inc.",Singh Pavitar,Chief Technology Officer,"Jun 24, 2022",$11.52,25000,288000,269738,"Jun 27, 2022, 04:57 PM",sell,10.399999618530273,13.44111115667555
80,JBL,JABIL INC,Creadon Gerald,"SVP, Operations","Jun 24, 2022",$54.76,3703,202775,46166,"Jun 27, 2022, 04:50 PM",sell,51.9900016784668,60.98222230275472
81,TTMI,TTM TECHNOLOGIES INC,SANCHEZ TONY,"VP, Corporate Controller","Jun 23, 2022",$12.13,4832,58608,21749,"Jun 27, 2022, 04:48 PM",sell,12.390000343322754,13.865055571662054
82,TTMI,TTM TECHNOLOGIES INC,Titterton Philip,EVP & COO,"Jun 23, 2022",$12.13,12990,157545,87196,"Jun 27, 2022, 04:47 PM",sell,12.390000343322754,13.865055571662054
83,DXCM,DEXCOM INC,Pacelli Steven Robert,EVP Managing Director Dexcom V,"Jun 23, 2022",$72.55,1000,72550,139700,"Jun 27, 2022, 04:46 PM",sell,75.44999694824219,114.57284740871853
84,PARR,"PAR PACIFIC HOLDINGS, INC.",CHAI TRUST CO LLC,10% Owner,"Jun 23, 2022",$15.59,50000,779656,2678464,"Jun 27, 2022, 04:35 PM",sell,16.100000381469727,15.004611084196302
85,PARR,"PAR PACIFIC HOLDINGS, INC.",CHAI TRUST CO LLC,10% Owner,"Jun 24, 2022",$15.76,50000,787785,2627351,"Jun 27, 2022, 04:35 PM",sell,16.100000381469727,15.004611084196302
86,IMKTA,INGLES MARKETS INC,Ingle Sharp Laura,Director,"Jun 24, 2022",$88.10,500,44050,5500,"Jun 27, 2022, 04:31 PM",sell,86.31999969482422,84.62188911437988
87,UNH,UNITEDHEALTH GROUP INC,McSweeney Erin,EVP Chief People Officer,"Jun 23, 2022",$499.00,1273,635227,8104,"Jun 27, 2022, 04:30 PM",sell,515.7100219726562,481.7241678873698
88,UNH,UNITEDHEALTH GROUP INC,McSweeney Erin,EVP Chief People Officer,"Jun 24, 2022",$492.75,1,493,8103,"Jun 27, 2022, 04:30 PM",sell,515.7100219726562,481.7241678873698
89,BSX,BOSTON SCIENTIFIC CORP,Carruthers Wendy,"EVP, Human Resources","Jun 24, 2022",$38.00,7500,285000,132413,"Jun 27, 2022, 04:27 PM",sell,37.79999923706055,42.01327781677246
90,ONTF,ON24 INC.,Vattuone Steven,Chief Financial Officer,"Jun 24, 2022",$12.04,1262,15191,226176,"Jun 27, 2022, 04:26 PM",sell,10.210000038146973,14.89655557208591
91,ONTF,ON24 INC.,Vattuone Steven,Chief Financial Officer,"Jun 23, 2022",$12.02,2892,34760,227438,"Jun 27, 2022, 04:26 PM",sell,10.210000038146973,14.89655557208591
92,INTU,INTUIT INC,Vazquez Raul,Director,"Jun 23, 2022",$390.36,1790,698753,2019,"Jun 27, 2022, 04:23 PM",sell,389.6600036621094,515.6079444037543
93,INTU,INTUIT INC,FENNELL LAURA A,"EVP, People and Places","Jun 23, 2022",$392.39,10000,3923882,32957,"Jun 27, 2022, 04:22 PM",sell,389.6600036621094,515.6079444037543
94,HP,"Helmerich & Payne, Inc.",Adams Raymond John III,"SVP SALES, MARKETING & DIGITAL","Jun 24, 2022",$40.00,1500,60000,54399,"Jun 27, 2022, 04:19 PM",sell,43.779998779296875,36.58316654629178
95,FDS,FACTSET RESEARCH SYSTEMS INC,ZIMMEL JOSEPH,Director,"Jun 24, 2022",$390.62,1000,390620,1542,"Jun 27, 2022, 04:16 PM",sell,383.1000061035156,421.941722785102
96,PD,"PagerDuty, Inc.",Justice Dave,Chief Revenue Officer,"Jun 24, 2022",$27.88,1406,39198,449940,"Jun 27, 2022, 04:09 PM",sell,25.770000457763672,32.58877779642741
97,PD,"PagerDuty, Inc.",Justice Dave,Chief Revenue Officer,"Jun 23, 2022",$26.61,1406,37413,452552,"Jun 27, 2022, 04:09 PM",sell,25.770000457763672,32.58877779642741
98,AMED,AMEDISYS INC,Bohnert Denise M.,Chief Compliance Officer,"Jun 23, 2022",$115.00,557,64055,11850,"Jun 27, 2022, 04:08 PM",sell,110.13999938964844,146.45711097717285
99,EXTR,EXTREME NETWORKS INC,Thomas Remi,EVP Chief Financial Officer,"Jun 23, 2022",$8.75,10000,87500,104454,"Jun 27, 2022, 04:07 PM",sell,8.9399995803833,11.703944471147326
100,PKI,PERKINELMER INC,Mock James M,Please See Remarks,"Jun 24, 2022",$145.49,5025,731092,30530,"Jun 27, 2022, 04:05 PM",sell,142.27999877929688,169.6636109246148
101,GOEV,Canoo Inc.,Ruiz Hector M.,"GENERAL COUNSEL, CORP SECY","Jun 23, 2022",$2.36,4063,9589,273746,"Jun 27, 2022, 04:03 PM",sell,2.0299999713897705,6.188583319716983
102,LAMR,LAMAR ADVERTISING CO/NEW,REILLY ANNA,Director,"Jun 23, 2022",$90.17,10000,901666,145928,"Jun 27, 2022, 04:02 PM",sell,88.29000091552734,109.77377738952637
103,GOEV,Canoo Inc.,MURTHY RAMESH,"SVP, ICFO and CAO","Jun 23, 2022",$2.36,749,1768,281170,"Jun 27, 2022, 04:02 PM",sell,2.0299999713897705,6.188583319716983
104,FULO,FULLNET COMMUNICATIONS INC,KILKENNY TIMOTHY J,Chairman of the Board,"Jun 23, 2022",$0.29,30433,8916,3636389,"Jun 27, 2022, 03:42 PM",sell,0.36000001430511475,0.6391166653898027
105,OPOF,OLD POINT FINANCIAL CORP,Friedman Martin S.,10% Owner,"Jun 23, 2022",$24.80,15000,372000,497121,"Jun 27, 2022, 02:21 PM",sell,24.899999618530273,24.119944445292155
106,LLY,ELI LILLY & Co,LILLY ENDOWMENT INC,10% Owner,"Jun 24, 2022",$324.31,215000,69726324,104404011,"Jun 27, 2022, 01:45 PM",sell,323.0,271.40333370632595
